savedIndex,alboumName,songerName,name,songUrl,songMP3Url,imageUrl,url
1836,,,?????? ????????? ?????? ????,,https://www.egonair.com/1/34Hq,https://aghanyna.net/wp-content/uploads/2018/10/??????-??????-????-mp3-?????????-?????-????-2019-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%86%d9%8a%d8%a7-%d9%86%d8%ad%d9%84%d8%a9/
1837,,,????? ??? ???? ????,,https://egonair.com/short/jhu8IeV,https://aghanyna.net/wp-content/uploads/2018/10/Untitled-8-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b9%d9%85%d8%b1-%d9%83%d9%85%d8%a7%d9%84-%d9%85%d8%b9%d9%84%d8%b4/
1838,,,?????? ????????? ????? ??? ???,,https://egonair.com/short/qSXwpn,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefa?????ult-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d9%82%d8%b5%d8%a9-%d8%ac%d9%88%d8%a9-%d8%ad%d8%b5%d8%a9/
1839,,,?????? ??? ??? ????,,https://egonair.com/short/HzrcWeYJN,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-25-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%82%d8%b7%d8%b1-%d9%88%d9%85%d8%b4-%d8%a8%d9%87%d8%af%d9%89/
1840,,,?????? ???? ?? ?? ?????? ?? ??? ????,,https://egonair.com/short/ikpn,https://aghanyna.net/wp-content/uploads/2018/10/Untitled-5-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%aa%d9%8a-%d9%8a%d8%a7-%d8%a8%d8%aa-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d8%aa-%d8%a7%d9%85%d8%a7-%d8%aa%d8%a8%d8%aa%d9%83/
1841,,,?????? ???? ? ????,,https://egonair.com/short/uvQS,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-22-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%86%d8%ac%d9%85%d8%a9-%d9%88-%d8%b4%d8%a8%d8%a7%d9%83/
1842,,,?????? ???? ?? ????,,https://egonair.com/short/3eJJxB5bZt,https://aghanyna.net/wp-content/uploads/2018/10/?????-2-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ae%d8%a7%d9%84%d9%88-%d9%8a%d8%a7-%d8%ae%d8%a7%d9%84%d9%88/
1843,,,?????? ???? ????,,https://egonair.com/short/cWLGda3,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-16-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b5%d8%ad%d8%a7%d8%a8-%d8%a8%d8%aa%d9%82%d9%84/
1844,,,?????? ??? ???? ??? ???????,,https://egonair.com/short/h1G0wo,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-21-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%b6%d8%b1%d8%a8-%d8%a7%d9%84%d8%aa%d8%b9%d8%ac%d9%8a%d8%b2/
1845,,,?????? ????? ???,,https://www.aghanyna.net/wp-content/uploads/2018/10/Aghanyna.CoM-Ray7h.Mni_.mp3,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-9-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b1%d8%a7%d9%8a%d8%ad%d9%87-%d9%85%d9%86%d9%8a/
1846,,,?,,https://egonair.com/short/cvBjEGQp,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-14-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d8%b1%d8%a8-%d8%a8%d8%a7%d9%83%d9%88%d8%b3/
1847,,,????? ????? - ???? ????????,,https://egonair.com/short/B6Exx065sq,https://aghanyna.net/wp-content/uploads/2018/10/???????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%88%d9%84%d8%af-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%88%d9%8a%d9%83/
1848,,,?????? ?????? ???? ??????,,https://egonair.com/short/wwk3b,https://aghanyna.net/wp-content/uploads/2018/10/??????-???-????-–-??-?????-?????-?????-2018-Mp3-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d8%a7%d9%84%d9%81%d8%a7%d8%b5%d9%84/
1849,,,?????? ????????? ??? ??????,,https://egonair.com/short/lHGdYc0uEU,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-3-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%af%d9%81%d8%b9%d8%ac%d9%8a%d8%a9-%d8%a7%d9%86%d8%a7-%d8%a7%d9%84%d9%81%d8%a7%d8%b9%d9%84/
1850,,,?????? ???? ?????,,https://egonair.com/short/3X86r,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-1-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%aa%d8%ba%d9%84%d8%b7-%d8%aa%d8%aa%d8%b8%d8%a8%d8%b7/
1851,,,?????? ?? ????? ????? ?????,,https://egonair.com/short/MPHDIjTzz,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-6-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b1%d8%a8-%d8%a7%d9%84%d9%83%d9%88%d9%86-%d9%85%d9%8a%d8%b2%d9%86%d8%a7-%d8%a8%d9%85%d9%8a%d8%b2%d8%a9/
1852,,,?????? ?? ???,,https://egonair.com/short/CfhDD8YNUT,https://aghanyna.net/wp-content/uploads/2018/10/??-???-85x85.png,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%88%d8%b4-%d8%ba%d8%b6%d8%a8/
1853,,,?????? ????? ?????,,https://music.egonair.com/singlesss/33/Aghanyna.CoM-Mahragan.Sa7by.Dar3y.mp3,https://aghanyna.net/wp-content/uploads/2018/10/2-2-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b5%d8%a7%d8%ad%d8%a8%d9%8a-%d8%af%d8%b1%d8%a7%d8%b9%d9%8a/
1854,,,????? ??? ?????? ????? ??? ??????,,https://egonair.com/short/Xbva8rBa,https://aghanyna.net/wp-content/uploads/2018/10/?????-?????????-?????-???-??????-2018-Mp3-85x85.png,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b9%d8%a8%d8%af-%d8%a7%d9%84%d8%a8%d8%a7%d8%b3%d8%b7-%d8%ad%d9%85%d9%88%d8%af%d8%a9-%d8%ad%d8%b3%d8%a8-%d8%a7%d9%84%d8%b8%d8%b1%d9%88%d9%81/
1855,,,?????? ??? ???? ?? ???,,https://egonair.com/short/CfhDD8YNUT,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d9%88%d8%b4-%d8%ba%d8%b6%d8%a8/
1856,,,????? ?????? ????? ???? ???,,https://egonair.com/short/W5lAIL,https://aghanyna.net/wp-content/uploads/2018/10/478-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%8a%d8%a7%d8%b3%d9%85%d9%8a%d9%86-%d9%86%d9%8a%d8%a7%d8%b2%d9%8a-%d9%87%d8%b1%d9%82%d8%b5-%d9%85%d8%b5%d8%b1/
1857,,,?????? ???? ?????? ????,,https://egonair.com/short/zcFQD9bxYA,https://aghanyna.net/wp-content/uploads/2018/09/hqdefault-5-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d9%84%d9%89-%d8%a8%d9%8a%d8%b4%d8%aa%d9%83%d9%8a-%d9%85%d9%86%d9%86%d8%a7/
1858,,,?????? ????? ????????,,https://egonair.com/short/ES2Gd7EKHL,https://aghanyna.net/wp-content/uploads/2018/09/hqdefault-4-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%86%d8%b9%d9%84%d9%86-%d8%a7%d9%84%d8%a7%d8%ad%d8%aa%d9%84%d8%a7%d9%84/
1859,,,????? ???? ? ??????? ????,,https://egonair.com/short/slupeuIHs,https://aghanyna.net/wp-content/uploads/2018/09/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d9%88%d9%83%d8%a7-%d9%88-%d8%a7%d9%88%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d8%b3%d9%88%d8%b1%d9%8a/
1860,,,?????? ????????? ?????? ?????,,https://www.aghanyna.net/wp-content/uploads/2018/09/Aghanyna.CoM-El-Dakhlwya-El-Talqa-Saiada.mp3,https://aghanyna.net/wp-content/uploads/2018/09/?-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d8%b7%d9%84%d9%82%d8%a9-%d8%b5%d9%8a%d8%a7%d8%af%d8%a9/
1861,,,?????? ?????? ?? ????????,,https://www.aghanyna.net/wp-content/uploads/2018/09/Aghanyna.CoM-Mhrgan.Eld3wh.Mn_.Elafyonh.mp3,https://aghanyna.net/wp-content/uploads/2018/09/hqdefault-5-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%b9%d9%88%d9%87-%d9%85%d9%86-%d8%a7%d9%84%d8%a7%d9%81%d9%8a%d9%88%d9%86%d9%87/
1862,,,,,https://www.music.egonair.com/-A/Album/28/Laa%20-%20El%20Sawareekh.mp3,https://aghanyna.net/wp-content/uploads/2018/09/201709050250105010-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d8%a7%d9%86%d9%89-%d8%ad%d9%86%d9%87/
1863,,,?????? ?? ?????? ?????,,https://egonair.com/short/ywfTIMN6,https://aghanyna.net/wp-content/uploads/2018/09/maxresdefault-4-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%81%d9%8a%d8%ac%d9%88-%d8%ae%d8%af-%d8%a7%d9%84%d9%82%d9%85%d9%8a%d8%b5-%d9%88%d8%a7%d8%ac%d8%b1%d9%8a/
1864,,,?????? ????? ??????,,https://music.egonair.com/singlesss/32/Aghanyna.CoM-Mhrgan.Bdayt.Elr7lh.mp3,https://aghanyna.net/wp-content/uploads/2018/09/hqdefault-3-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d8%af%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%b1%d8%ad%d9%84%d8%a9/
1865,,,?????? ???? ?? ??? ????,,https://music.egonair.com/singlesss/32/Aghanyna.CoM-Mhrgan.AhdA.YA.Ebn.Mama.mp3,https://aghanyna.net/wp-content/uploads/2018/09/mqdefault-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%87%d8%af%d8%a7-%d9%8a%d8%a7-%d8%a7%d8%a8%d9%86-%d9%85%d8%a7%d9%85%d8%a7/
1866,,,?????? ???????,,https://www.egonair.com/1/aZUYJtn,https://aghanyna.net/wp-content/uploads/2018/08/hqdefault-12-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d8%b1%d8%a7%d9%88%d9%8a%d8%b2%d9%87-2018/
1867,,,?????? ????? ??????,,https://music.egonair.com/singlesss/32/Aghanyna.CoM-El.Dakhlwya.E.Ba.E.Gedid.2018.mp3,https://aghanyna.net/wp-content/uploads/2018/08/maxresdefault-23-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%a8%d8%a7%d8%a8-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-2018/
1868,,,????? ??? ????? ??? ?? ????,,https://music.egonair.com/singlesss/32/Aghanyna.CoM-Hassan.Shakosh.Lah.Yaqalby.mp3,https://aghanyna.net/wp-content/uploads/2018/08/1280x720-wyi_749-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d8%b3%d9%86-%d8%b4%d8%a7%d9%83%d9%88%d8%b4-%d9%84%d9%8a%d9%87-%d9%8a%d8%a7-%d9%82%d9%84%d8%a8%d9%8a-2018/
1869,,,????? ????? ?????? ?????? ???,,https://music.egonair.com/singlesss/32/Aghanyna.CoM-Mahmoud.Ellity.A3den.Leyh.mp3,https://aghanyna.net/wp-content/uploads/2018/08/hqdefault-6-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a-%d9%82%d8%a7%d8%b9%d8%af%d9%8a%d9%86-%d9%84%d9%8a%d9%87/
1870,,,?????? ????? ???????,,https://www.egonair.com/1/nCQv,https://aghanyna.net/wp-content/uploads/2018/08/maxresdefault-6-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d8%ae%d8%aa%d8%b1%d8%b9-%d8%a7%d9%84%d9%85%d8%b3%d8%a7%d9%84%d8%a9/
1871,,,????? ???? ???? ??? ??? 2018,,https://music.egonair.com/-A/Album/25/2-Aho.Aho.mp3,https://aghanyna.net/wp-content/uploads/2018/08/maxresdefault-5-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%84%d8%a8%d9%88%d9%85-%d8%a7%d8%ad%d9%85%d8%af-%d8%b2%d8%b9%d9%8a%d9%85-%d8%a3%d9%87%d9%88-%d8%a3%d9%87%d9%88-2018/
1872,,,????? ???????? ??? ???? ??????? ?? ?????? 2018,,https://music.egonair.com/-A/Album/24/4-%20khatf.elqolob.mp3,https://aghanyna.net/wp-content/uploads/2018/08/maxresdefault-4-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%84%d8%a8%d9%88%d9%85-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86%d8%a7%d8%aa-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%a7%d9%84%d9%85%d9%86%d9%81%d8%b1%d8%af-%d9%81%d9%89-%d8%a7%d9%84%d8%b3/
1873,,,????? ???????? ???? ??????? ??? ?? ??? 2018,,https://www.egonair.com/1/Ik9AZ,https://aghanyna.net/wp-content/uploads/2018/08/3037bfd2317e4f42a5c2fd3c68c8e92e-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%84%d8%a8%d9%88%d9%85-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%a7%d8%ad%d9%84%d8%a7%d9%85-%d9%85%d9%8a%d9%86-%d9%85%d8%b9-%d9%85%d9%8a%d9%86-2/
1874,,,????? ??? ????? ????? ????????,,https://www.egonair.com/1/J9dkAZ,https://aghanyna.net/wp-content/uploads/2018/08/???-?????-2-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b9%d9%84%d9%89-%d9%81%d8%a7%d8%b1%d9%88%d9%82-%d8%b9%d8%a7%d9%8a%d8%b2%d9%83-%d8%aa%d8%b3%d8%a7%d9%85%d8%ad%d9%8a%d9%86%d9%8a/
1875,,,?????? ?????? ????? ????? ?????,,https://www.egonair.com/1/QjoR27e,https://aghanyna.net/wp-content/uploads/2017/10/173679-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d8%a7%d9%84%d9%8a%d8%b4-%d9%85%d8%a7%d9%84%d9%83%d8%a9/
1876,,,?????? ????? ?? ?????,,https://www.egonair.com/1/dntx,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-53-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%aa%d8%ae%d8%a7%d9%81%d9%88-%d9%85%d9%86-%d8%a7%d8%b3%d9%85%d9%86%d8%a7-2018/
1877,,,?????? ??????? ?????,,https://www.egonair.com/1/NEEu8uW,https://aghanyna.net/wp-content/uploads/2018/08/hqdefault-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d8%ae%d8%b1%d8%a8%d8%a7%d9%86/
1878,,,?????? ?? ???????,,https://www.egonair.com/1/6c3PpBf3,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-39-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b3%d8%b1-%d8%a7%d9%86%d8%af%d9%87%d8%a7%d8%b4%d9%83/
1879,,,?????? ???? ?????,,https://www.egonair.com/1/4vaQG,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-26-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d8%a7%d9%84%d8%a9-%d8%b7%d9%88%d8%a7%d8%b1%d8%a6/
1880,,,????? ???? ????? ????? 2018,,https://www.egonair.com/1/ihrwNCG,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-24-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%85%d8%ad%d9%85%d8%af-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d9%84%d9%83-2018/
1881,,,?????? ????????? ????? ????,,https://www.egonair.com/1/YLcKq,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-18-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d8%b3%d9%86%d8%b3-%d8%af%d8%a7%d9%86%d8%b3/
1882,,,?????? ??? ?????,,https://www.egonair.com/1/u8sngA,https://aghanyna.net/wp-content/uploads/2018/08/Untitled-6-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%a7-%d8%a7%d9%84%d9%85%d9%84%d9%83/
1883,,,???,,https://music.egonair.com/singlesss/30/Aghanyna.CoM-Hoda.Gr.Na'em.mp3,https://aghanyna.net/wp-content/uploads/2018/07/???-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%87%d8%af%d9%89-%d8%ac%d8%b1-%d9%86%d8%a7%d8%b9%d9%85/
1884,,,?????? ???? ?????,,https://www.egonair.com/1/vVRb2nlB,https://aghanyna.net/wp-content/uploads/2018/07/??????-????-?????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%84%d8%b9%d8%a8-%d8%a7%d8%b3%d8%a7%d8%b3%d9%8a/
1885,,,?????? ?????? ????,,https://www.egonair.com/short/sKY2i,https://aghanyna.net/wp-content/uploads/2018/07/???-????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ae%d9%84%d9%8a%d8%ac-%d8%a7%d9%84%d8%b9%d8%b7%d8%a7%d8%b1%d9%8a%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-2018/
1886,,,????? ? ?????,,https://www.egonair.com/short/mDEeHdhgd,https://aghanyna.net/wp-content/uploads/2018/07/?????-?-?????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%a7-%d9%81%d8%aa%d9%88%d9%87-%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d9%88-%d9%81%d9%8a%d9%81%d8%aa%d9%8a-2018/
1887,,,????? ????,,https://www.egonair.com/short/toxfQrnWdh,https://aghanyna.net/wp-content/uploads/2018/07/??????-???-??-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b5%d8%ad%d8%a7%d8%a8-%d9%88%d9%84%d8%a7-%d8%a7%d8%b4%d8%aa%d8%ba%d8%a7%d9%84%d9%87-2018/
1888,,,????? ?????? ? ???? 2018,,https://music.egonair.com/2020/July/Ellity.Bosy.Alo.ALo.mp3,https://aghanyna.net/wp-content/uploads/2018/07/?????-??????-?-????-2018--85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a-%d9%88-%d8%a8%d9%88%d8%b3%d9%8a-%d8%a7%d9%84%d9%88-%d8%a7%d9%84%d9%88-2018/
1889,,,?????? ??? ??,,https://www.egonair.com/short/JqkUwJHL,https://aghanyna.net/wp-content/uploads/2018/07/??????-???-??-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d8%b7%d9%84-%d8%b2%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d8%a7%d8%b7%d9%8a%d8%b1-%d9%88-%d9%86%d9%85%d8%b1%d8%a9-%d9%a6-2018/
1890,,,???? ????,,https://www.egonair.com/short/js91S,https://aghanyna.net/wp-content/uploads/2018/07/????-????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%af%d9%87-%d9%85%d8%a7%d9%84%d9%87-%d8%af%d9%87-%d8%b4%d8%a7%d8%b1%d8%b9-%d9%a3-%d9%88-%d9%85%d9%8a%d8%b4%d9%88-%d8%ac%d9%85%d8%a7%d9%84/
1891,,,?????? ?????? ????,,https://www.egonair.com/short/sRXc1R,https://aghanyna.net/wp-content/uploads/2018/07/???-????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%b3%d9%81%d8%a7%d8%ad-%d8%a8%d8%b1%d9%87-2018/
1892,,,????? ? ?????,,https://www.egonair.com/short/m6d505Ef9n,https://aghanyna.net/wp-content/uploads/2018/07/?????-?-?????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%84%d9%88%d8%ad%d8%af%d9%8a-%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d9%88-%d9%81%d9%8a%d9%81%d8%aa%d9%8a-2018/
1893,,,???? ??? ???? ??????? 2018,,https://www.egonair.com/short/2lPFXytHe9,https://aghanyna.net/wp-content/uploads/2018/07/????-???-????-???????-2018--85x85.png,https://aghanyna.net/songs/%d8%a7%d8%ae%d8%b1%d8%a9-%d8%a7%d9%84%d8%b4%d9%82%d8%a7%d9%88%d8%a9-%d8%a7%d8%ad%d9%85%d8%af-%d9%85%d9%83%d9%8a-%d9%88-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a-2018/
1894,,,??? ??????,,https://www.egonair.com/short/sit7MK9a,https://aghanyna.net/wp-content/uploads/2018/07/???-??????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%8a%d8%b9-%d8%b4%d9%8a%d8%b7%d8%a7%d9%86%d9%83/
1895,,,?????? ????? ??? ????,,https://www.egonair.com/short/veW2j2x9JX,https://aghanyna.net/wp-content/uploads/2018/07/Untitled-74-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%ae%d9%88%d9%8a%d8%a7-%d9%85%d8%a7%d8%aa-%d8%b1%d8%a7%d8%ac%d9%84/
1896,,,?????? ??? ?????,,https://www.egonair.com/short/EA1nuA,https://aghanyna.net/wp-content/uploads/2018/07/Untitled-73-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%85%d9%83-%d8%b5%d8%ad%d8%a8%d8%aa%d9%8a/
1897,,,?????? ????? ????? ?????,,https://www.egonair.com/short/teHMs5,https://aghanyna.net/wp-content/uploads/2018/07/Untitled-72-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%83%d8%a7%d9%8a%d9%87-%d8%a7%d8%aa%d9%86%d9%8a%d9%86-%d8%a7%d8%ae%d9%88%d8%a7%d8%aa/
1898,,,????? ???? ????? ??? ??????,,https://www.egonair.com/short/xsQI,https://aghanyna.net/wp-content/uploads/2018/07/Untitled-58-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%85%d8%ad%d9%85%d8%af-%d8%aa%d9%88%d9%81%d9%8a%d9%82-%d8%a7%d9%86%d8%a7-%d8%a7%d9%84%d9%85%d9%86%d8%b3%d9%89/
1899,,,????? ???? ??? ??? ????,,https://www.egonair.com/short/7SERM,https://aghanyna.net/wp-content/uploads/2018/07/Untitled-57-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d8%ad%d9%85%d8%af-%d9%81%d8%a4%d8%b4-%d8%ad%d9%84%d9%85-%d8%a8%d8%b3%d9%8a%d8%b7/
